"F_Id","F_NodeCode","F_NodeName","F_NodeType","F_NodePropertyJson","F_NodeUp","F_NodeNext","F_Completion","F_Description","F_SortCode","F_CreatorTime","F_TaskId","F_State"
"c16dadaf2676477094e07b264abf8422","Ob2","主管审批","approver","{""approverPos"":[""ce977e001cec40c69160268b7f436cc8""],""approvers"":[""1c637b38-7c7e-4733-9069-5a8f4585f6f9"",""43a38a12-a051-4006-be67-9547ee10eabc"",""67e573e0-bb73-49e0-823b-d8297b0da3f8""],""assigneeType"":""6"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请人"",""read"":true,""write"":false},{""id"":""department"",""name"":""申请部门"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请时间"",""read"":true,""write"":false},{""id"":""contractNum"",""name"":""合同编号"",""read"":true,""write"":false},{""id"":""nonContract"",""name"":""非合同支出"",""read"":true,""write"":false},{""id"":""accountOpeningBank"",""name"":""开户银行"",""read"":true,""write"":false},{""id"":""bankAccount"",""name"":""银行账号"",""read"":true,""write"":false},{""id"":""openAccount"",""name"":""开户姓名"",""read"":true,""write"":false},{""id"":""paymentMethod"",""name"":""支付方式"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false}],""nodeId"":""Ob2"",""num"":""0"",""prevId"":""Nb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""38191b32b4194071b74f29c3a11d03a1"",""taskNodeId"":""c16dadaf2676477094e07b264abf8422"",""title"":""主管审批"",""type"":""approver""}","0","end","1",,"2","30/9/2020 07:31:25","38191b32b4194071b74f29c3a11d03a1","0"
"c17413194c9449a597f6038b84e6252d","Gc2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Hc2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Gc2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""e58ab9cb0d46457a9dd463c20b4c433a"",""taskNodeId"":""c17413194c9449a597f6038b84e6252d"",""title"":""开始"",""type"":""start""}",,"Hc2","1",,"1","29/9/2020 03:17:00","e58ab9cb0d46457a9dd463c20b4c433a","0"
"c190fad3433a4a58be56427c8a4e9739","Mb2","审批人","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""2"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""comInputField101"",""name"":""单行输入"",""read"":true,""write"":false}],""nodeId"":""Mb2"",""num"":""0"",""prevId"":""Lb2"",""progress"":"""",""rejectStep"":""0"",""taskId"":""679a4ebe643f4c4db4cc4845f292a2c0"",""taskNodeId"":""c190fad3433a4a58be56427c8a4e9739"",""title"":""审批人"",""type"":""approver""}","0","end","0",,"2","10/10/2020 08:08:36","679a4ebe643f4c4db4cc4845f292a2c0","0"
"c1d76e85f9e34cc2bf115fd1c282048d","0c2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""自然主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请部门"",""read"":true,""write"":false},{""id"":""department"",""name"":""所属部门"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""时间"",""read"":true,""write"":false},{""id"":""useStock"",""name"":""领用仓库"",""read"":true,""write"":false},{""id"":""classification"",""name"":""用品分类"",""read"":true,""write"":false},{""id"":""articlesName"",""name"":""用品名称"",""read"":true,""write"":false},{""id"":""articlesNum"",""name"":""用品数量"",""read"":true,""write"":false},{""id"":""articlesId"",""name"":""用品编号"",""read"":true,""write"":false},{""id"":""applyReasons"",""name"":""申请原因"",""read"":true,""write"":false},{""id"":""fileJson"",""name"":""相关附件"",""read"":true,""write"":false},{""id"":""as"",""name"":""A"",""read"":true,""write"":false},{""id"":""bs"",""name"":""B"",""read"":true,""write"":false},{""id"":""cs"",""name"":""C"",""read"":true,""write"":false},{""id"":""ds"",""name"":""D"",""read"":true,""write"":false},{""id"":""es"",""name"":""E"",""read"":true,""write"":false}],""nodeId"":""0c2"",""num"":""0"",""prevId"":""zb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""713909cafd8744c8be1de96dcd4aecee"",""taskNodeId"":""c1d76e85f9e34cc2bf115fd1c282048d"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:15:57","713909cafd8744c8be1de96dcd4aecee","0"
"c1f9ab9a5bf74d68b12fc99ec6930168","Lb2","审批人","approver","{""approverPos"":[],""approvers"":[""ea3b9f9e61584acf95d4142ad16f7883""],""assigneeType"":""6"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""F_FullName"",""name"":""名称"",""read"":true,""write"":false}],""nodeId"":""Lb2"",""num"":""0"",""prevId"":""Kb2"",""progress"":""90"",""rejectStep"":""1"",""taskId"":""3cd1c966a4f9422bad61f03ebe407009"",""taskNodeId"":""c1f9ab9a5bf74d68b12fc99ec6930168"",""title"":""审批人"",""type"":""approver""}","1","end","0",,"3","12/10/2020 10:01:44","3cd1c966a4f9422bad61f03ebe407009","0"
"c287af5dc21b4a1b88aa4090219d43f4","8c2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""9c2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""8c2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""c6f7ea222c774202b5a5a1af7d3957dc"",""taskNodeId"":""c287af5dc21b4a1b88aa4090219d43f4"",""title"":""开始"",""type"":""start""}",,"9c2","1",,"1","29/9/2020 03:17:34","c6f7ea222c774202b5a5a1af7d3957dc","0"
"c2bd29ed5ca84625b948b78df925679c","Ob2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":true,""childNode"":""Sb2"",""circulatePosition"":[],""circulateUser"":[""ec63d618f8b643428b27f18336f73f4b""],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急情况"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请人员"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请日期"",""read"":true,""write"":false},{""id"":""applyDept"",""name"":""申请部门"",""read"":true,""write"":false},{""id"":""applyPost"",""name"":""申请职位"",""read"":true,""write"":false},{""id"":""leaveType"",""name"":""请假类别"",""read"":true,""write"":false},{""id"":""leaveReason"",""name"":""请假原因"",""read"":true,""write"":false},{""id"":""leaveStartTime"",""name"":""请假时间"",""read"":true,""write"":false},{""id"":""leaveEndTime"",""name"":""结束时间"",""read"":true,""write"":false},{""id"":""leaveDayCount"",""name"":""请假天数"",""read"":true,""write"":false},{""id"":""leaveHour"",""name"":""请假小时"",""read"":true,""write"":false},{""id"":""fileJson"",""name"":""相关附件"",""read"":true,""write"":false},{""id"":""description"",""name"":""请假备注"",""read"":true,""write"":true}],""nodeId"":""Ob2"",""num"":""0"",""prevId"":""Nb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""306270d97f50461caaba2c23327d3fde"",""taskNodeId"":""c2bd29ed5ca84625b948b78df925679c"",""title"":""主管审批"",""type"":""approver""}","0","Sb2","0",,"2","18/9/2020 08:41:50","306270d97f50461caaba2c23327d3fde","0"
"c443a970038a423c83a44d8ce3ba9723","Kb2","主管审批","approver","{""approverPos"":[""ce977e001cec40c69160268b7f436cc8"",""7dac4ac51a674d8ca51bca857b8d1465""],""approvers"":[""7e2d74f1-277a-4a51-9311-8d02d579f251"",""ea3b9f9e61584acf95d4142ad16f7883"",""1c637b38-7c7e-4733-9069-5a8f4585f6f9"",""43a38a12-a051-4006-be67-9547ee10eabc"",""67e573e0-bb73-49e0-823b-d8297b0da3f8""],""assigneeType"":""8"",""child"":false,""childNode"":"""",""circulatePosition"":[""ce977e001cec40c69160268b7f436cc8""],""circulateUser"":[""f465cea3563e47899e649dfb315b70e8"",""721acd3b-b621-47bd-a41b-ae5a393e999f"",""cb222cae-d8dd-4577-9c6f-4eeabeccb66a"",""1adea3ff-8a25-420b-a628-c5cb78fd51c0"",""1c637b38-7c7e-4733-9069-5a8f4585f6f9"",""43a38a12-a051-4006-be67-9547ee10eabc"",""67e573e0-bb73-49e0-823b-d8297b0da3f8""],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请人"",""read"":true,""write"":false},{""id"":""position"",""name"":""所属职务"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请时间"",""read"":true,""write"":false},{""id"":""banquetNum"",""name"":""宴请人数"",""read"":true,""write"":false},{""id"":""banquetPeople"",""name"":""宴请人员"",""read"":true,""write"":false},{""id"":""total"",""name"":""人员总数"",""read"":true,""write"":false},{""id"":""place"",""name"":""宴请地点"",""read"":true,""write"":false},{""id"":""expectedCost"",""name"":""预计费用"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false}],""nodeId"":""Kb2"",""num"":""0"",""prevId"":""Gb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""10950ad33f5c42d0a786b6e717f9f2be"",""taskNodeId"":""c443a970038a423c83a44d8ce3ba9723"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","30/9/2020 08:07:46","10950ad33f5c42d0a786b6e717f9f2be","0"
"c4ec0d459ea9456097416fe6b566a7ab","Gb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Kb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Gb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""356b6563e15f4f8e9f6ba9929a988fd0"",""taskNodeId"":""c4ec0d459ea9456097416fe6b566a7ab"",""title"":""开始"",""type"":""start""}",,"Kb2","1",,"1","29/9/2020 01:57:07","356b6563e15f4f8e9f6ba9929a988fd0","0"
"c5cca23bc1e14008a3efb6c5ca19f47d","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","15/10/2020 11:28:31","e552efa9e8d74cf698936451d70cdd65","0"
"c796a00be1da4961a2779eb52e1afc39","Ob2","主管审批","approver","{""approverPos"":[""ce977e001cec40c69160268b7f436cc8""],""approvers"":[""1c637b38-7c7e-4733-9069-5a8f4585f6f9"",""43a38a12-a051-4006-be67-9547ee10eabc"",""67e573e0-bb73-49e0-823b-d8297b0da3f8""],""assigneeType"":""6"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""applyUser"",""name"":""申请人"",""read"":true,""write"":false},{""id"":""department"",""name"":""申请部门"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请时间"",""read"":true,""write"":false},{""id"":""contractNum"",""name"":""合同编号"",""read"":true,""write"":false},{""id"":""nonContract"",""name"":""非合同支出"",""read"":true,""write"":false},{""id"":""accountOpeningBank"",""name"":""开户银行"",""read"":true,""write"":false},{""id"":""bankAccount"",""name"":""银行账号"",""read"":true,""write"":false},{""id"":""openAccount"",""name"":""开户姓名"",""read"":true,""write"":false},{""id"":""paymentMethod"",""name"":""支付方式"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false}],""nodeId"":""Ob2"",""num"":""0"",""prevId"":""Nb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""e8185b21c91b4be483cd1d08a6cdd87a"",""taskNodeId"":""c796a00be1da4961a2779eb52e1afc39"",""title"":""主管审批"",""type"":""approver""}","0","end","1",,"2","30/9/2020 07:35:33","e8185b21c91b4be483cd1d08a6cdd87a","0"
"c80170fd6b9f40529e7033779b39c344","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","15/10/2020 02:38:32","a36f540ba55c4a4ea2c87ffecb66b246","0"
"c84a722ec0814fe3aeeb045b6b75d1dc","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","9/10/2020 02:36:23","a3b659e5982f4879a633609a29788446","0"
"cacb4ea4ed4c48aebacc958eb5916ced","Gb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Kb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Gb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""8ea14497b0dd455f8e07b68935253ef8"",""taskNodeId"":""cacb4ea4ed4c48aebacc958eb5916ced"",""title"":""开始"",""type"":""start""}",,"Kb2","1",,"1","14/10/2020 06:01:08","8ea14497b0dd455f8e07b68935253ef8","0"
"cb9a7506c1ad46e1bade97bfda066e1f","Lb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""Mb2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""Lb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""09618aaaeec14b008af666ed63893c24"",""taskNodeId"":""cb9a7506c1ad46e1bade97bfda066e1f"",""title"":""开始"",""type"":""start""}",,"Mb2","1",,"1","29/9/2020 02:22:28","09618aaaeec14b008af666ed63893c24","0"
"cbd4ee08c92b4fe18cd16527cf9404b8","end","结束","endround","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":null,""childNode"":null,""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":null,""formOperates"":[],""nodeId"":null,""num"":null,""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":null,""taskNodeId"":null,""title"":null,""type"":null}",,,"0",,"3","18/9/2020 09:28:53","a14841d6691f45049057568ea0c19e39","0"
"cc99974afb854269bcb59d11ce4efe24","Wb2","主管审批","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""1"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""id"",""name"":""主键"",""read"":true,""write"":false},{""id"":""flowId"",""name"":""流程主键"",""read"":true,""write"":false},{""id"":""flowTitle"",""name"":""流程标题"",""read"":true,""write"":false},{""id"":""flowUrgent"",""name"":""紧急程度"",""read"":true,""write"":false},{""id"":""billNo"",""name"":""流程单据"",""read"":true,""write"":false},{""id"":""travelMan"",""name"":""出差人"",""read"":true,""write"":false},{""id"":""applyDate"",""name"":""申请日期"",""read"":true,""write"":false},{""id"":""departmental"",""name"":""所在部门"",""read"":true,""write"":false},{""id"":""position"",""name"":""员工职务"",""read"":true,""write"":false},{""id"":""startDate"",""name"":""开始时间"",""read"":true,""write"":false},{""id"":""endDate"",""name"":""结束时间"",""read"":true,""write"":false},{""id"":""startPlace"",""name"":""起始地点"",""read"":true,""write"":false},{""id"":""destination"",""name"":""目的地"",""read"":true,""write"":false},{""id"":""prepaidTravel"",""name"":""预支旅费"",""read"":true,""write"":false},{""id"":""description"",""name"":""备注"",""read"":true,""write"":false}],""nodeId"":""Wb2"",""num"":""0"",""prevId"":""Vb2"",""progress"":""50"",""rejectStep"":""0"",""taskId"":""9b10fa17f6724d0fad4648a852d7f858"",""taskNodeId"":""cc99974afb854269bcb59d11ce4efe24"",""title"":""主管审批"",""type"":""approver""}","0","end","0",,"2","29/9/2020 03:18:12","9b10fa17f6724d0fad4648a852d7f858","0"
"cca779941b804f89bee587b9c69cb569","cb2","开始","start","{""approverPos"":[],""approvers"":[],""assigneeType"":null,""child"":true,""childNode"":""db2"",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[],""nodeId"":""cb2"",""num"":""1"",""prevId"":null,""progress"":null,""rejectStep"":null,""taskId"":""b81394a5b7584033b568e7b46529cd56"",""taskNodeId"":""cca779941b804f89bee587b9c69cb569"",""title"":""开始"",""type"":""start""}",,"db2","1",,"1","29/9/2020 02:23:25","b81394a5b7584033b568e7b46529cd56","0"
"ccde4f29c92243b997b7a61adb36039c","Kb2","审批人","approver","{""approverPos"":[],""approvers"":[],""assigneeType"":""2"",""child"":false,""childNode"":"""",""circulatePosition"":[],""circulateUser"":[],""description"":null,""firstId"":"""",""formOperates"":[{""id"":""f_name"",""name"":""项目名称"",""read"":true,""write"":false},{""id"":""f_pay"",""name"":""项目经费"",""read"":true,""write"":false},{""id"":""f_type"",""name"":""项目类型"",""read"":true,""write"":false}],""nodeId"":""Kb2"",""num"":""0"",""prevId"":""Gb2"",""progress"":"""",""rejectStep"":""0"",""taskId"":""a2f3562c9de7400fb951243781656ed2"",""taskNodeId"":""ccde4f29c92243b997b7a61adb36039c"",""title"":""审批人"",""type"":""approver""}","0","end","0",,"2","14/10/2020 06:56:06","a2f3562c9de7400fb951243781656ed2","0"
